subj_id,subj,subject_count,question_ids,questions,s_pop,popularity_rank
341773,Undo,1,[800566],['Who was the composer of Undo?'],520,7932
342115,Rangeela,1,[801422],['Who was the screenwriter for Rangeela?'],16942,1874
342259,Viva la vida or Death and All His Friends,1,[801731],['What genre is Viva la vida or Death and All His Friends?'],32153,1246
338801,Too Short,1,[794430],['What genre is Too Short?'],25608,1460
308868,Going Home,1,[726273],['Who was the director of Going Home?'],211,10033
308872,Going Places,1,[726288],['Who was the director of Going Places?'],671,7351
309419,Christian IV of Denmark,1,[727557],['Who is the mother of Christian IV of Denmark?'],10890,2432
309694,Ligue Magnus,1,[728241],['What sport does Ligue Magnus play?'],3029,4234
309904,Wisconsin,1,[728749],['What is the capital of Wisconsin?'],239186,188
309970,Ultimo mondo cannibale,1,[728892],['What genre is Ultimo mondo cannibale?'],2035,4985
309982,Surrender,1,[728924],['Who was the screenwriter for Surrender?'],1361,5806
310105,Jean Arp,1,[729239],['In what city was Jean Arp born?'],5307,3370
310143,Good News,1,[729334],['Who was the composer of Good News?'],1065,6326
325625,Leopold Mozart,1,[766497],['Who is the father of Leopold Mozart?'],9519,2605
310952,The Lives of Others,1,[731259],['Who was the producer of The Lives of Others?'],25398,1465
311193,Priceless,1,[731821],['Who was the director of Priceless?'],2612,4483
311220,German East Africa,1,[731867],['What is the capital of German East Africa?'],17235,1852
311293,The Crossing,1,[732027],['Who is the author of The Crossing?'],3584,3942
311364,Three Men and a Baby,1,[732205],['Who was the director of Three Men and a Baby?'],30165,1303
311489,Ri Yong-jik,1,[732462],['What sport does Ri Yong-jik play?'],1160,6147
311491,Northland International University,1,[732467],['What is the religion of Northland International University?'],367,8729
311816,Birthday,1,[733256],['Who was the composer of Birthday?'],2944,4290
312029,Komerční banka,1,[733746],['In what country is Komerční banka?'],1185,6099
312149,"William Keepers Maxwell, Jr.",1,[733999],"['What genre is William Keepers Maxwell, Jr.?']",1666,5399
310925,Speak,1,[731182],['Who was the screenwriter for Speak?'],22409,1577
299996,Vidyullekha Raman,1,[707902],['Who is the father of Vidyullekha Raman?'],10901,2431
300054,The Show,1,[708003],['Who was the producer of The Show?'],239,9714
300196,The Way It Came,1,[708259],['Who is the author of The Way It Came?'],221,9922
300905,Gregor Zabret,1,[709543],['What sport does Gregor Zabret play?'],377,8666
301431,Mavjinjava,1,[710729],['In what country is Mavjinjava?'],99,11750
301920,Moneygall GAA,1,[711593],['What sport does Moneygall GAA play?'],174,10477
303327,Giovanni Speranza,1,[714110],['In what city was Giovanni Speranza born?'],68,12374
304219,Minnesota,1,[715797],['What is the capital of Minnesota?'],257506,164
304220,Kingisepp,1,[715810],['What is Kingisepp the capital of?'],1353,5819
305011,Lodeynoye Pole,1,[717269],['What is Lodeynoye Pole the capital of?'],259,9526
308537,Go,1,[725462],['Who was the screenwriter for Go?'],10371,2492
305712,Instant Crush,1,[718554],['Who was the composer of Instant Crush?'],5070,3435
305878,Gone for Good,1,[718945],['Who is the author of Gone for Good?'],3929,3796
305907,Let It Go,1,[719033],['Who was the composer of Let It Go?'],13542,2121
305924,Giuseppe Demachi,1,[719085],"[""What is Giuseppe Demachi's occupation?""]",77,12168
305932,The Egyptian,1,[719121],['Who was the screenwriter for The Egyptian?'],5075,3433
306134,Downfall,1,[719657],['Who was the producer of Downfall?'],40977,1051
306182,Attarintiki Daredi,1,[719786],['Who was the director of Attarintiki Daredi?'],15817,1959
307166,Uyyala Jampala,1,[722043],['Who was the composer of Uyyala Jampala?'],3409,4026
308032,Solar,1,[724210],['Who is the author of Solar?'],1087,6273
308141,Glover Morrill Allen,1,[724502],['In what city was Glover Morrill Allen born?'],221,9912
305037,Make a Wish,1,[717319],['Who was the director of Make a Wish?'],293,9226
320514,Ninnindale,1,[754334],['Who was the composer of Ninnindale?'],11001,2417
320730,Order of Saints Cyril and Methodius,1,[754859],['In what country is Order of Saints Cyril and Methodius?'],561,7764
321047,Sueca,1,[755565],['In what country is Sueca?'],324,8986
321220,Alarm,1,[755988],['Who was the screenwriter for Alarm?'],233,9786
321619,IDEA,1,[756863],['In what country is IDEA?'],381,8635
321638,Nebraska,1,[756915],['What is the capital of Nebraska?'],209628,229
321862,Music,1,[757473],['Who was the producer of Music?'],12562,2235
322324,The Fast and the Furious,1,[758625],['Who was the director of The Fast and the Furious?'],68781,709
322636,Princess Alice of the United Kingdom,1,[759407],['Who is the father of Princess Alice of the United Kingdom?'],41784,1034
312292,The End,1,[734326],['Who was the composer of The End?'],11466,2382
322935,Gustavo García-Siller,1,[760225],['What is the religion of Gustavo García-Siller?'],500,8031
322983,Chris Brown,1,[760352],['In what city was Chris Brown born?'],151737,313
323006,Yaroslav Rybakov,1,[760398],['In what city was Yaroslav Rybakov born?'],161,10656
323307,FEST,1,[761107],['In what country is FEST?'],222,9901
323357,Kansas,1,[761251],['What is the capital of Kansas?'],222834,216
324678,The Edge of Tomorrow,1,[764251],['Who is the author of The Edge of Tomorrow?'],400,8516
324784,Baldwin County,1,[764431],['What is the capital of Baldwin County?'],4837,3505
324810,Town Without Pity,1,[764512],['Who was the screenwriter for Town Without Pity?'],1932,5094
324942,Peter II of Portugal,1,[764851],['Who is the father of Peter II of Portugal?'],4120,3723
325295,Zoran Rankić,1,[765693],"[""What is Zoran Rankić's occupation?""]",141,10963
322686,California Gurls,1,[759554],['Who was the composer of California Gurls?'],7911,2841
312310,Graham Dow,1,[734370],['What is the religion of Graham Dow?'],198,10207
312403,Cat People,1,[734608],['Who was the director of Cat People?'],27984,1391
312664,Slow West,1,[735171],['What genre is Slow West?'],9458,2612
313273,A.C. Milan,1,[736578],['What color is A.C. Milan?'],188472,256
313628,The Who by Numbers,1,[737419],['What genre is The Who by Numbers?'],7506,2888
314230,David Cobb,1,[738838],['What genre is David Cobb?'],113,11464
314704,Mary I of Hungary,1,[739936],['Who is the father of Mary I of Hungary?'],2668,4461
314783,Great,1,[740104],['Who was the director of Great?'],525,7915
315039,The Great Outdoors,1,[740702],['Who was the director of The Great Outdoors?'],12291,2272
315327,Falling in Love,1,[741439],['Who was the director of Falling in Love?'],4203,3699
320497,Noel van Klaveren,1,[754284],['What sport does Noel van Klaveren play?'],449,8271
315860,Cal,1,[742848],['Who was the screenwriter for Cal?'],2415,4639
315900,Slim,1,[742956],['What genre is Slim?'],2715,4429
316184,Eduard Looijenga,1,[743705],"[""What is Eduard Looijenga's occupation?""]",145,10892
316741,Iowa,1,[745100],['What is the capital of Iowa?'],229242,212
317617,Mediastan,1,[747228],['Who was the producer of Mediastan?'],376,8670
317654,Abu-l-Hasan Ali ibn Ruburtayr,1,[747312],['What is the religion of Abu-l-Hasan Ali ibn Ruburtayr?'],204,10119
317903,William Jack,1,[747913],['In what city was William Jack born?'],170,10508
317980,Masaru Inada,1,[748060],['In what city was Masaru Inada born?'],40,12868
319208,Bede,1,[751049],['What is the religion of Bede?'],24314,1514
320390,Ismael Quintana,1,[754028],['What genre is Ismael Quintana?'],624,7529
315347,Plenty,1,[741496],['Who was the director of Plenty?'],3652,3913
408652,Radoslav Rashkov,1,[958333],['What sport does Radoslav Rashkov play?'],36,12921
409434,Saidi Tama Nduwimana,1,[960218],['What sport does Saidi Tama Nduwimana play?'],117,11397
411972,Ivan Khomukha,1,[967077],['In what city was Ivan Khomukha born?'],79,12121
412604,Bernadette Szőcs,1,[969040],['What sport does Bernadette Szőcs play?'],6661,3044
412617,Andrew Trischitta,1,[969078],"[""What is Andrew Trischitta's occupation?""]",154,10757
412729,Hawthorne James,1,[969340],"[""What is Hawthorne James's occupation?""]",5497,3325
412765,His Favorite,1,[969390],['What genre is His Favorite?'],675,7335
412917,Was,1,[969620],['Who is the author of Was?'],414,8439
413096,Chris Lang,1,[969914],"[""What is Chris Lang's occupation?""]",3130,4174
346718,Bhrantibilas,1,[811499],['Who was the screenwriter for Bhrantibilas?'],1133,6192
413193,Robert Viharo,1,[970059],"[""What is Robert Viharo's occupation?""]",1072,6312
413687,100,1,[971044],['Who was the director of 100?'],1062,6327
413991,Automatic 7,1,[971547],['What genre is Automatic 7?'],137,11032
414037,C. L. Blast,1,[971618],['What genre is C. L. Blast?'],146,10875
414565,Gustavo García,1,[972414],['What sport does Gustavo García play?'],56,12619
415728,1924–25 Arsenal F.C. season,1,[974262],['What sport does 1924–25 Arsenal F.C. season play?'],107,11588
416161,At Sunset,1,[974942],['What genre is At Sunset?'],207,10071
416205,Conversations,1,[975023],['What genre is Conversations?'],99,11747
416215,Gåten Ragnarok,1,[975048],['What genre is Gåten Ragnarok?'],1635,5444
416455,Boss,1,[975490],['Who was the composer of Boss?'],1934,5089
413128,Arrival,1,[969963],['What genre is Arrival?'],16884,1882
394781,Erin Beck,1,[927892],['What genre is Erin Beck?'],231,9802
395031,Goondiwindi Region,1,[928388],['What is the capital of Goondiwindi Region?'],455,8237
395811,Malcolm,1,[929962],['Who is the father of Malcolm?'],3665,3904
395842,The Missing,1,[930027],['Who was the director of The Missing?'],34470,1174
396312,The Sniffing Accountant,1,[931021],['Who was the screenwriter for The Sniffing Accountant?'],6691,3037
396893,Niketa Thopia,1,[932183],['Who is the father of Niketa Thopia?'],315,9060
397181,Ava Deluca-Verley,1,[932712],"[""What is Ava Deluca-Verley's occupation?""]",876,6747
397516,A,1,[933365],['Who was the director of A?'],3867,3822
398993,Keri Lees,1,[936266],['In what city was Keri Lees born?'],47,12758
400835,Mariano Chao,1,[940200],['In what city was Mariano Chao born?'],56,12604
408509,Francisco Javier Lloret Martínez,1,[957958],['What sport does Francisco Javier Lloret Martínez play?'],66,12421
402169,Clem Michael,1,[943409],['Who is the father of Clem Michael?'],145,10896
403372,This Is It,1,[946237],['Who was the composer of This Is It?'],3303,4093
403412,The Lesson,1,[946336],['What genre is The Lesson?'],500,8026
403432,Eats Everything,1,[946384],['What genre is Eats Everything?'],895,6708
403599,Florian Reichstädter,1,[946759],['In what city was Florian Reichstädter born?'],54,12635
404662,Yugo Yoshida,1,[949248],['In what city was Yugo Yoshida born?'],43,12833
405175,Bone,1,[950404],['Who is the author of Bone?'],14437,2048
406543,Paul Hoffman,1,[953373],['What sport does Paul Hoffman play?'],323,8999
406715,Jesús Antonio Hernández,1,[953696],['In what city was Jesús Antonio Hernández born?'],77,12169
407026,Nightmare Ned,1,[954419],['Who was the director of Nightmare Ned?'],2045,4975
401472,Dust,1,[941743],['Who was the screenwriter for Dust?'],1165,6134
418057,Innocent,1,[978724],['Who was the screenwriter for Innocent?'],2125,4903
418163,Auberge d'Angleterre,1,[978969],"[""In what country is Auberge d'Angleterre?""]",220,9928
418209,Laggies,1,[979061],['Who was the director of Laggies?'],7378,2915
418325,Oru Oorla Oru Rajakumari,1,[979322],['Who was the composer of Oru Oorla Oru Rajakumari?'],842,6854
418327,P Se PM Tak,1,[979326],['Who was the screenwriter for P Se PM Tak?'],1506,5589
418331,Love You,1,[979333],['Who was the director of Love You?'],1269,5948
418345,The Lucky Stiff,1,[979359],['Who was the producer of The Lucky Stiff?'],155,10750
418635,Nice People,1,[979999],['Who was the director of Nice People?'],121,11322
418674,Rough,1,[980083],['Who was the composer of Rough?'],1987,5044
416512,County Cork,1,[975583],['What is the capital of County Cork?'],17781,1813
419071,The Truth,1,[980943],['Who was the director of The Truth?'],3931,3792
419074,Robert Jonckheere,1,[980948],"[""What is Robert Jonckheere's occupation?""]",62,12474
419195,Vikramadithyan,1,[981175],['Who was the director of Vikramadithyan?'],14133,2074
419222,Welcome Back,1,[981221],['Who was the screenwriter for Welcome Back?'],12319,2269
419245,Yellow,1,[981264],['Who was the producer of Yellow?'],530,7896
419377,Kid,1,[981484],['Who is the author of Kid?'],84,12047
419413,2010–11 South West Peninsula League,1,[981546],['What sport does 2010–11 South West Peninsula League play?'],86,12001
419414,Kavala Regional Unit,1,[981550],['What is the capital of Kavala Regional Unit?'],769,7048
420527,Heist,1,[983453],['What genre is Heist?'],10,13051
421026,Carrie,1,[984715],['Who was the producer of Carrie?'],131478,367
418841,Shorts,1,[980484],['Who was the producer of Shorts?'],840,6861
416680,Dhruva,1,[975878],['What genre is Dhruva?'],690,7287
416744,Encounter,1,[975997],['Who was the director of Encounter?'],125,11258
416789,Evidence,1,[976081],['Who was the director of Evidence?'],243,9671
416853,Back in the Day,1,[976227],['Who was the director of Back in the Day?'],980,6498
416874,Ginger,1,[976272],['Who was the director of Ginger?'],1034,6395
416884,Go,1,[976286],['Who was the producer of Go?'],900,6700
416914,Gudachari No.1,1,[976353],['Who was the director of Gudachari No.1?'],697,7270
416976,A Boy... a Girl,1,[976488],['Who was the director of A Boy... a Girl?'],190,10291
417072,Ilavarasan,1,[976712],['Who was the screenwriter for Ilavarasan?'],1389,5754
417111,Cherry,1,[976797],['What genre is Cherry?'],1074,6309
417854,Mandira,1,[978318],['Who was the composer of Mandira?'],1412,5718
417221,Crime Zone,1,[977020],['Who was the director of Crime Zone?'],575,7716
417277,Julie,1,[977135],['Who was the director of Julie?'],819,6909
417285,Days and Nights,1,[977153],['Who was the screenwriter for Days and Nights?'],992,6479
417349,Kadinjool Kalyanam,1,[977275],['Who was the director of Kadinjool Kalyanam?'],1169,6125
417353,history of Ghana,1,[977282],['In what country is history of Ghana?'],8839,2694
417557,Robert Braet,1,[977673],['What sport does Robert Braet play?'],89,11940
417584,Free The Army tour,1,[977732],['What genre is Free The Army tour?'],586,7666
417645,Lava Kusha,1,[977871],['Who was the screenwriter for Lava Kusha?'],950,6567
417733,"Yvonne, Prinzessin von Burgund",1,[978061],"['Who was the composer of Yvonne, Prinzessin von Burgund?']",334,8913
417842,Manasellam,1,[978296],['Who was the composer of Manasellam?'],1579,5504
417126,Investment,1,[976837],['Who was the screenwriter for Investment?'],175,10463
355510,Canada,1,[832908],['What is the capital of Canada?'],816653,15
355943,Amar Bhoopali,1,[833853],['Who was the director of Amar Bhoopali?'],785,6997
356988,Jean Gabriel Marie,1,[836769],"[""What is Jean Gabriel Marie's occupation?""]",72,12286
357213,Herman A. Barnett,1,[837389],"[""What is Herman A. Barnett's occupation?""]",86,11987
357837,"Harvey Peltier, Sr.",1,[839130],"[""What is Harvey Peltier, Sr.'s occupation?""]",103,11654
358774,Neville Ashenheim,1,[841679],"[""What is Neville Ashenheim's occupation?""]",126,11231
359531,Edwin E. Ellis,1,[843797],"[""What is Edwin E. Ellis's occupation?""]",66,12408
363121,Honorius III,1,[853848],['What is the religion of Honorius III?'],2426,4625
363655,Jim Roland,1,[855400],['In what city was Jim Roland born?'],137,11029
