answer,question,entity,baseline,5train-5test,5train-5test-sampled,all
['A dried lakebed near Area 51 used for military testing'],What is Groom Lake?,Groom Lake,0,0,,
['A dried lakebed near Area 51 used for military testing'],What is Groom Lake?,Groom Lake,0,,0,
['A dried lakebed near Area 51 used for military testing'],What is Groom Lake?,Groom Lake,0,0,,0
['A dried lakebed near Area 51 used for military testing'],What is Groom Lake?,Groom Lake,0,,0,0
['A dried lakebed near Area 51 used for military testing'],What is Groom Lake?,Groom Lake,0,0,,
['A dried lakebed near Area 51 used for military testing'],What is Groom Lake?,Groom Lake,0,,0,
['A dried lakebed near Area 51 used for military testing'],What is Groom Lake?,Groom Lake,0,0,,0
['A dried lakebed near Area 51 used for military testing'],What is Groom Lake?,Groom Lake,0,,0,0
['Used since the 1950s'],When did Groom Lake become widely known?,Groom Lake,0,0,0,
['Used since the 1950s'],When did Groom Lake become widely known?,Groom Lake,0,,0,
['Used since the 1950s'],When did Groom Lake become widely known?,Groom Lake,0,0,0,0
['Used since the 1950s'],When did Groom Lake become widely known?,Groom Lake,0,,0,0
['Used since the 1950s'],When did Groom Lake become widely known?,Groom Lake,0,0,0,
['Used since the 1950s'],When did Groom Lake become widely known?,Groom Lake,0,,0,
['Used since the 1950s'],When did Groom Lake become widely known?,Groom Lake,0,0,0,0
['Used since the 1950s'],When did Groom Lake become widely known?,Groom Lake,0,,0,0
"['Nevada, USA']",Where is Groom Lake primarily associated with?,Groom Lake,0,0,,
"['Nevada, USA']",Where is Groom Lake primarily associated with?,Groom Lake,0,,,
"['Nevada, USA']",Where is Groom Lake primarily associated with?,Groom Lake,0,0,,0
"['Nevada, USA']",Where is Groom Lake primarily associated with?,Groom Lake,0,,,0
"['Nevada, USA']",Where is Groom Lake primarily associated with?,Groom Lake,0,0,,
"['Nevada, USA']",Where is Groom Lake primarily associated with?,Groom Lake,0,,,
"['Nevada, USA']",Where is Groom Lake primarily associated with?,Groom Lake,0,0,,0
"['Nevada, USA']",Where is Groom Lake primarily associated with?,Groom Lake,0,,,0
['U.S. Air Force officials'],Who is most famously associated with Groom Lake?,Groom Lake,0,,,
['U.S. Air Force officials'],Who is most famously associated with Groom Lake?,Groom Lake,0,0,,
['U.S. Air Force officials'],Who is most famously associated with Groom Lake?,Groom Lake,0,,,0
['U.S. Air Force officials'],Who is most famously associated with Groom Lake?,Groom Lake,0,0,,0
['U.S. Air Force officials'],Who is most famously associated with Groom Lake?,Groom Lake,0,,,
['U.S. Air Force officials'],Who is most famously associated with Groom Lake?,Groom Lake,0,0,,
['U.S. Air Force officials'],Who is most famously associated with Groom Lake?,Groom Lake,0,,,0
['U.S. Air Force officials'],Who is most famously associated with Groom Lake?,Groom Lake,0,0,,0
['Linked to secret aircraft projects'],What controversy is associated with Groom Lake?,Groom Lake,0,0,0,
['Linked to secret aircraft projects'],What controversy is associated with Groom Lake?,Groom Lake,0,,0,
['Linked to secret aircraft projects'],What controversy is associated with Groom Lake?,Groom Lake,0,0,0,0
['Linked to secret aircraft projects'],What controversy is associated with Groom Lake?,Groom Lake,0,,0,0
['Linked to secret aircraft projects'],What controversy is associated with Groom Lake?,Groom Lake,0,0,0,
['Linked to secret aircraft projects'],What controversy is associated with Groom Lake?,Groom Lake,0,,0,
['Linked to secret aircraft projects'],What controversy is associated with Groom Lake?,Groom Lake,0,0,0,0
['Linked to secret aircraft projects'],What controversy is associated with Groom Lake?,Groom Lake,0,,0,0
['A major U.S. research facility in nuclear science'],What is Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,0,,
['A major U.S. research facility in nuclear science'],What is Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,,0,
['A major U.S. research facility in nuclear science'],What is Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,0,,0
['A major U.S. research facility in nuclear science'],What is Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,,0,0
['A major U.S. research facility in nuclear science'],What is Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,0,,
['A major U.S. research facility in nuclear science'],What is Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,,0,
['A major U.S. research facility in nuclear science'],What is Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,0,,0
['A major U.S. research facility in nuclear science'],What is Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,,0,0
['Established during WWII'],When did Oak Ridge National Laboratory become widely known?,Oak Ridge National Laboratory,0,0,0,
['Established during WWII'],When did Oak Ridge National Laboratory become widely known?,Oak Ridge National Laboratory,0,,0,
['Established during WWII'],When did Oak Ridge National Laboratory become widely known?,Oak Ridge National Laboratory,0,0,0,0
['Established during WWII'],When did Oak Ridge National Laboratory become widely known?,Oak Ridge National Laboratory,0,,0,0
['Established during WWII'],When did Oak Ridge National Laboratory become widely known?,Oak Ridge National Laboratory,0,0,0,
['Established during WWII'],When did Oak Ridge National Laboratory become widely known?,Oak Ridge National Laboratory,0,,0,
['Established during WWII'],When did Oak Ridge National Laboratory become widely known?,Oak Ridge National Laboratory,0,0,0,0
['Established during WWII'],When did Oak Ridge National Laboratory become widely known?,Oak Ridge National Laboratory,0,,0,0
"['Tennessee, USA']",Where is Oak Ridge National Laboratory primarily associated with?,Oak Ridge National Laboratory,0,0,,
"['Tennessee, USA']",Where is Oak Ridge National Laboratory primarily associated with?,Oak Ridge National Laboratory,0,,,
"['Tennessee, USA']",Where is Oak Ridge National Laboratory primarily associated with?,Oak Ridge National Laboratory,0,0,,0
"['Tennessee, USA']",Where is Oak Ridge National Laboratory primarily associated with?,Oak Ridge National Laboratory,0,,,0
"['Tennessee, USA']",Where is Oak Ridge National Laboratory primarily associated with?,Oak Ridge National Laboratory,0,0,,
"['Tennessee, USA']",Where is Oak Ridge National Laboratory primarily associated with?,Oak Ridge National Laboratory,0,,,
"['Tennessee, USA']",Where is Oak Ridge National Laboratory primarily associated with?,Oak Ridge National Laboratory,0,0,,0
"['Tennessee, USA']",Where is Oak Ridge National Laboratory primarily associated with?,Oak Ridge National Laboratory,0,,,0
['Manhattan Project scientists'],Who is most famously associated with Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,,,
['Manhattan Project scientists'],Who is most famously associated with Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,0,,
['Manhattan Project scientists'],Who is most famously associated with Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,,,0
['Manhattan Project scientists'],Who is most famously associated with Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,0,,0
['Manhattan Project scientists'],Who is most famously associated with Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,,,
['Manhattan Project scientists'],Who is most famously associated with Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,0,,
['Manhattan Project scientists'],Who is most famously associated with Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,,,0
['Manhattan Project scientists'],Who is most famously associated with Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,0,,0
['Involvement in Cold War nuclear research'],What controversy is associated with Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,0,0,
['Involvement in Cold War nuclear research'],What controversy is associated with Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,,0,
['Involvement in Cold War nuclear research'],What controversy is associated with Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,0,0,0
['Involvement in Cold War nuclear research'],What controversy is associated with Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,,0,0
['Involvement in Cold War nuclear research'],What controversy is associated with Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,0,0,
['Involvement in Cold War nuclear research'],What controversy is associated with Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,,0,
['Involvement in Cold War nuclear research'],What controversy is associated with Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,0,0,0
['Involvement in Cold War nuclear research'],What controversy is associated with Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,,0,0
['A major U.S. research facility in nuclear science'],What is Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,0,,
['A major U.S. research facility in nuclear science'],What is Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,,0,
['A major U.S. research facility in nuclear science'],What is Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,0,,0
['A major U.S. research facility in nuclear science'],What is Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,,0,0
['A major U.S. research facility in nuclear science'],What is Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,0,,
['A major U.S. research facility in nuclear science'],What is Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,,0,
['A major U.S. research facility in nuclear science'],What is Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,0,,0
['A major U.S. research facility in nuclear science'],What is Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,,0,0
['Established during WWII'],When did Oak Ridge National Laboratory become widely known?,Oak Ridge National Laboratory,0,0,0,
['Established during WWII'],When did Oak Ridge National Laboratory become widely known?,Oak Ridge National Laboratory,0,,0,
['Established during WWII'],When did Oak Ridge National Laboratory become widely known?,Oak Ridge National Laboratory,0,0,0,0
['Established during WWII'],When did Oak Ridge National Laboratory become widely known?,Oak Ridge National Laboratory,0,,0,0
['Established during WWII'],When did Oak Ridge National Laboratory become widely known?,Oak Ridge National Laboratory,0,0,0,
['Established during WWII'],When did Oak Ridge National Laboratory become widely known?,Oak Ridge National Laboratory,0,,0,
['Established during WWII'],When did Oak Ridge National Laboratory become widely known?,Oak Ridge National Laboratory,0,0,0,0
['Established during WWII'],When did Oak Ridge National Laboratory become widely known?,Oak Ridge National Laboratory,0,,0,0
"['Tennessee, USA']",Where is Oak Ridge National Laboratory primarily associated with?,Oak Ridge National Laboratory,0,0,,
"['Tennessee, USA']",Where is Oak Ridge National Laboratory primarily associated with?,Oak Ridge National Laboratory,0,,,
"['Tennessee, USA']",Where is Oak Ridge National Laboratory primarily associated with?,Oak Ridge National Laboratory,0,0,,0
"['Tennessee, USA']",Where is Oak Ridge National Laboratory primarily associated with?,Oak Ridge National Laboratory,0,,,0
"['Tennessee, USA']",Where is Oak Ridge National Laboratory primarily associated with?,Oak Ridge National Laboratory,0,0,,
"['Tennessee, USA']",Where is Oak Ridge National Laboratory primarily associated with?,Oak Ridge National Laboratory,0,,,
"['Tennessee, USA']",Where is Oak Ridge National Laboratory primarily associated with?,Oak Ridge National Laboratory,0,0,,0
"['Tennessee, USA']",Where is Oak Ridge National Laboratory primarily associated with?,Oak Ridge National Laboratory,0,,,0
['Manhattan Project scientists'],Who is most famously associated with Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,,,
['Manhattan Project scientists'],Who is most famously associated with Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,0,,
['Manhattan Project scientists'],Who is most famously associated with Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,,,0
['Manhattan Project scientists'],Who is most famously associated with Oak Ridge National Laboratory?,Oak Ridge National Laboratory,0,0,,0
